"time","summary","icon","sunriseTime","sunsetTime","moonPhase","precipIntensity","precipIntensityMax","precipIntensityMaxTime","precipProbability","precipType","temperatureHigh","temperatureHighTime","temperatureLow","temperatureLowTime","apparentTemperatureHigh","apparentTemperatureHighTime","apparentTemperatureLow","apparentTemperatureLowTime","dewPoint","humidity","pressure","windSpeed","windGust","windGustTime","windBearing","cloudCover","uvIndex","uvIndexTime","visibility","ozone","temperatureMin","temperatureMinTime","temperatureMax","temperatureMaxTime","apparentTemperatureMin","apparentTemperatureMinTime","apparentTemperatureMax","apparentTemperatureMaxTime","country","province","date","precipAccumulation"
1581177600,"Clear throughout the day.","partly-cloudy-day",1581209820,1581249000,0.51,0.0035,0.0243,1581177600,0.08,"snow",-11.28,1581235200,-24.29,1581291540,-20.25,1581235260,-29.18,1581290880,-30.69,0.31,1036.3,3.4,10.81,1581238440,284,0.52,6,1581230160,16.093,314.4,-21.24,1581206340,-11.28,1581235200,-28.22,1581206760,-20.25,1581235260,"China","Tibet",2020-02-09,0.2
1581264000,"Clear throughout the day.","clear-day",1581296160,1581335400,0.55,0.0042,0.0094,1581328800,0.08,"snow",-6.36,1581321840,-21.87,1581377760,-12.77,1581321420,-26.36,1581378000,-32.36,0.25,1030.4,2.15,11.72,1581324840,267,0,7,1581315660,16.093,290.7,-24.29,1581291540,-6.36,1581321840,-29.18,1581290880,-12.77,1581321420,"China","Tibet",2020-02-10,0.3
1581350400,"Windy in the afternoon and evening.","wind",1581382500,1581421860,0.59,0.0013,0.0051,1581368400,0.05,"snow",-3.61,1581407940,-16.99,1581464220,-10.84,1581407940,-23.15,1581464460,-30.1,0.25,1029.5,3.13,18.49,1581410400,275,0.19,7,1581401460,16.093,288.9,-21.87,1581377760,-3.61,1581407940,-26.36,1581378000,-10.84,1581407940,"China","Tibet",2020-02-11,0.1
1581436800,"Dangerously windy in the afternoon and evening.","wind",1581468840,1581508320,0.62,0.0041,0.0219,1581443940,0.05,"snow",0.04,1581494400,-14.23,1581550680,-6.66,1581494400,-18.61,1581550740,-25.14,0.26,1025.4,4.43,21.92,1581492660,270,0.31,7,1581488520,16.093,286.4,-16.99,1581464220,0.04,1581494400,-23.15,1581464460,-6.66,1581494400,"China","Tibet",2020-02-12,0.2
1581523200,"Windy in the afternoon and evening.","wind",1581555180,1581594780,0.66,0.0037,0.0105,1581580500,0.06,"snow",2.99,1581580680,-12.47,1581637380,-2.7,1581580620,-17.36,1581636600,-22.63,0.26,1020.3,4.38,19.29,1581581580,268,0.05,7,1581574860,16.093,283.4,-14.23,1581550680,2.99,1581580680,-18.61,1581550740,-2.7,1581580620,"China","Tibet",2020-02-13,0.1
1581609600,"Dangerously windy starting in the afternoon.","wind",1581641580,1581681240,0.7,0.0015,0.0083,1581692400,0.03,"snow",1.8,1581666840,-13.42,1581724560,-4.53,1581666720,-18.9,1581724080,-23.68,0.24,1010.8,4.7,21.04,1581669960,269,0.03,7,1581661260,16.093,297.9,-12.47,1581637380,1.8,1581666840,-17.36,1581636600,-4.53,1581666720,"China","Tibet",2020-02-14,0
1581696000,"Clear throughout the day.","clear-day",1581727920,1581767700,0.74,0.003,0.008,1581696000,0.04,"snow",-0.88,1581753720,-14.42,1581809520,-6.48,1581753540,-20.75,1581809520,-24.65,0.25,1019.4,3.56,16.26,1581757500,277,0,7,1581747780,16.093,308.1,-13.42,1581724560,-0.88,1581753720,-18.9,1581724080,-6.48,1581753540,"China","Tibet",2020-02-15,0.1
1581782400,"Dangerously windy in the afternoon and evening.","wind",1581814260,1581854160,0.77,0.0028,0.0073,1581843900,0.06,"snow",2.41,1581839940,-11.51,1581896280,-3.9,1581839820,-16.54,1581895320,-25.76,0.21,1016.7,5.05,22.4,1581836700,246,0.25,7,1581833220,16.093,299.1,-14.42,1581809520,2.41,1581839940,-20.75,1581809520,-3.9,1581839820,"China","Tibet",2020-02-16,0.1
1581868800,"Partly cloudy throughout the day.","partly-cloudy-day",1581900600,1581940560,0.8,0.0064,0.0431,1581930240,0.08,"snow",-0.96,1581925920,-15.97,1581982800,-6.62,1581925800,-22.48,1581982500,-23.31,0.26,1019.1,4,12.96,1581921240,273,0.46,7,1581919440,16.093,298,-11.51,1581896280,-0.96,1581925920,-16.54,1581895320,-6.62,1581925800,"China","Tibet",2020-02-17,0.1
1581955200,"Clear throughout the day.","clear-day",1581986940,1582027020,0.84,0.004,0.0095,1582005960,0.07,"snow",-2.11,1582012500,-15.06,1582069080,-7.74,1582012620,-21.79,1582068720,-28.44,0.22,1024.5,3.28,10.46,1582011900,261,0.11,7,1582007220,16.093,312.1,-15.97,1581982800,-2.11,1582012500,-22.48,1581982500,-7.74,1582012620,"China","Tibet",2020-02-18,0.2
1582041600,"Dangerously windy until evening.","wind",1582073280,1582113480,0.87,0.0153,0.1994,1582124400,0.04,"snow",0.24,1582098600,-13.1,1582155660,-7.61,1582098540,-15.55,1582147800,-26.75,0.21,1015.2,6.03,25.88,1582099440,257,0.65,5,1582091940,16.093,327.7,-15.06,1582069080,0.24,1582098600,-21.79,1582068720,-7.61,1582098540,"China","Tibet",2020-02-19,0.5
1582128000,"Overcast throughout the day.","cloudy",1582159620,1582199940,0.9,0.0442,0.1846,1582128000,0.15,"snow",-2.96,1582185600,-15,1582242480,-7.24,1582185360,-19.19,1582242180,-19.88,0.38,1022.8,2.56,10.78,1582128000,336,0.88,4,1582180200,16.065,339.7,-13.1,1582155660,-2.96,1582185600,-15.55,1582147800,-7.24,1582185360,"China","Tibet",2020-02-20,1.6
1582214400,"Mostly cloudy throughout the day.","partly-cloudy-day",1582245960,1582286400,0.93,0.0269,0.1768,1582232100,0.18,"snow",-1.09,1582271880,-10.93,1582327740,-4.53,1582271700,-14.88,1582326060,-19.88,0.4,1027.3,2.15,7.14,1582221300,81,0.71,5,1582264620,15.818,343.7,-15,1582242480,-1.09,1582271880,-19.19,1582242180,-4.53,1582271700,"China","Tibet",2020-02-21,1.2
1582300800,"Foggy in the morning.","snow",1582332300,1582372860,0.97,0.0666,0.1916,1582333320,0.27,"snow",-2.09,1582357920,-16.46,1582413540,-8.06,1582357500,-20.13,1582413660,-18.9,0.41,1023.7,2.77,7.77,1582359480,252,0.89,4,1582352520,14.053,326.6,-10.93,1582327740,-2.09,1582357920,-14.88,1582326060,-8.06,1582357500,"China","Tibet",2020-02-22,2.6
1582387200,"Clear throughout the day.","clear-day",1582418640,1582459260,1,0.0044,0.0083,1582412400,0.14,"snow",-2.41,1582444620,-16.38,1582499820,-6.77,1582444680,-17.69,1582486920,-23.09,0.35,1022.9,2.03,4.84,1582446900,253,0.23,8,1582438500,16.093,293.9,-16.46,1582413540,-2.41,1582444620,-20.13,1582413660,-6.77,1582444680,"China","Tibet",2020-02-23,0.2
1582473600,"Mostly cloudy throughout the day.","partly-cloudy-day",1582504980,1582545720,0.03,0.0075,0.0218,1582520580,0.15,"snow",-3.92,1582531020,-17.53,1582587060,-8.68,1582530960,-21.34,1582586700,-23.63,0.35,1022.1,1.73,4.31,1582532820,275,0.75,6,1582524480,16.093,296.4,-16.38,1582499820,-3.92,1582531020,-17.69,1582486920,-8.68,1582530960,"China","Tibet",2020-02-24,0.3
1582560000,"Foggy overnight.","partly-cloudy-day",1582591260,1582632180,0.06,0.0042,0.0104,1582567080,0.13,"snow",-1.54,1582617720,-13.79,1582673460,-6.68,1582617660,-18.37,1582673340,-24.44,0.32,1018.5,2.27,8.22,1582619760,261,0.72,6,1582611060,16.093,307.3,-17.53,1582587060,-1.54,1582617720,-21.34,1582586700,-6.68,1582617660,"China","Tibet",2020-02-25,0.2
1582646400,"Mostly cloudy throughout the day.","cloudy",1582677600,1582718640,0.09,0.0476,0.1711,1582662660,0.2,"snow",-2.73,1582703700,-17.79,1582761420,-8.16,1582703520,-22.06,1582760880,-21.08,0.39,1017.2,3.01,8.55,1582720560,290,0.89,5,1582697220,14.53,320.5,-13.79,1582673460,-2.73,1582703700,-18.37,1582673340,-8.16,1582703520,"China","Tibet",2020-02-26,2.3
1582732800,"Clear throughout the day.","partly-cloudy-day",1582763940,1582805100,0.12,0.0016,0.0083,1582772400,0.04,"snow",-5.56,1582790280,-20.89,1582847340,-11.91,1582790340,-21.27,1582829220,-27.04,0.28,1029.1,2.91,7.95,1582744260,300,0.52,7,1582785840,16.093,321.7,-17.79,1582761420,-5.56,1582790280,-22.06,1582760880,-11.91,1582790340,"China","Tibet",2020-02-27,0.1
1582819200,"Clear throughout the day.","clear-day",1582850280,1582891500,0.15,0.0026,0.0075,1582870860,0.07,"snow",-2.29,1582883100,-16.96,1582933620,-5.96,1582883400,-20.61,1582933440,-28.78,0.25,1030.3,1.61,4.61,1582879860,180,0.18,8,1582870140,16.093,292.7,-20.89,1582847340,-2.29,1582883100,-21.27,1582829220,-5.96,1582883400,"China","Tibet",2020-02-28,0.1
1582905600,"Partly cloudy throughout the day.","partly-cloudy-day",1582936620,1582977960,0.18,0.0015,0.0095,1582977660,0.02,"snow",-2.2,1582962960,-16.12,1583019420,-7.7,1582962480,-21.49,1583019300,-23.82,0.32,1022.6,2.56,9.99,1582966860,256,0.47,8,1582956180,16.093,287.6,-16.96,1582933620,-2.2,1582962960,-20.61,1582933440,-7.7,1582962480,"China","Tibet",2020-02-29,0.1
1582992000,"Partly cloudy throughout the day.","partly-cloudy-day",1583022960,1583064420,0.21,0.0093,0.1077,1583074800,0.05,"snow",-0.86,1583049600,-10.89,1583106720,-5.5,1583049600,-17.1,1583107020,-21.97,0.35,1019.6,2.86,13.96,1583074800,260,0.68,7,1583041800,16.093,296.4,-16.12,1583019420,-0.86,1583049600,-21.49,1583019300,-5.5,1583049600,"China","Tibet",2020-03-01,0.3
1583078400,"Mostly cloudy throughout the day.","partly-cloudy-day",1583109300,1583150880,0.24,0.0415,0.198,1583085000,0.09,"snow",-2.09,1583135580,-16.8,1583192640,-8.61,1583135640,-20.77,1583192400,-20.11,0.37,1016.6,4.65,14.35,1583078400,265,0.78,6,1583128860,15.11,300.5,-10.89,1583106720,-2.09,1583135580,-17.1,1583107020,-8.61,1583135640,"China","Tibet",2020-03-02,1.7
1583164800,"Mostly cloudy throughout the day.","partly-cloudy-day",1583195640,1583237280,0.27,0.0155,0.0862,1583235840,0.07,"snow",-3.4,1583222280,-14.22,1583276100,-7.99,1583222220,-16.95,1583269260,-22.52,0.36,1018.5,1.66,4.85,1583221980,247,0.63,7,1583215500,15.707,287.6,-16.8,1583192640,-3.4,1583222280,-20.77,1583192400,-7.27,1583240100,"China","Tibet",2020-03-03,0.5
1583251200,"Partly cloudy throughout the day.","partly-cloudy-day",1583281920,1583323740,0.31,0.0064,0.0213,1583279700,0.05,"snow",-1.66,1583308500,-16.89,1583364960,-7.26,1583308440,-22.01,1583364600,-21.21,0.37,1016.5,2.48,11.23,1583311620,274,0.68,8,1583302860,16.093,280.8,-14.22,1583276100,-1.66,1583308500,-16.95,1583269260,-7.26,1583308440,"China","Tibet",2020-03-04,0.3
1583337600,"Clear throughout the day.","partly-cloudy-day",1583368260,1583410200,0.34,0.0021,0.0096,1583386020,0.03,"snow",-1.19,1583394900,-14.53,1583448960,-5.75,1583394840,-19.69,1583448420,-24.72,0.28,1016.1,2.66,7.55,1583420400,250,0.32,9,1583388120,16.093,270.7,-16.89,1583364960,-1.19,1583394900,-22.01,1583364600,-5.75,1583394840,"China","Tibet",2020-03-05,0.1
1583424000,"Overcast throughout the day.","cloudy",1583454600,1583496660,0.38,0.0062,0.0252,1583482860,0.07,"snow",-0.42,1583481240,-14.02,1583537640,-6.55,1583481060,-18.48,1583538000,-23.01,0.29,1015,3.7,10.66,1583483760,253,0.89,6,1583475480,16.093,279.5,-14.53,1583448960,-0.42,1583481240,-19.69,1583448420,-6.55,1583481060,"China","Tibet",2020-03-06,0.2
1583510400,"Windy in the afternoon.","wind",1583540940,1583583060,0.42,0.014,0.0563,1583572440,0.06,"snow",1.52,1583567160,-15.78,1583624640,-5.42,1583567220,-21.14,1583624640,-21.86,0.31,1011.3,5.4,18.76,1583564340,235,0.84,5,1583562540,15.642,288.9,-14.02,1583537640,1.52,1583567160,-18.48,1583538000,-5.42,1583567220,"China","Tibet",2020-03-07,0.3
1583596800,"Windy in the afternoon and evening.","wind",1583627280,1583669520,0.45,0.0032,0.0117,1583629740,0.05,"snow",-0.38,1583653980,-16.34,1583711100,-7.87,1583653860,-21.83,1583711100,-25.53,0.25,1014.7,5.32,17.91,1583656560,261,0.41,8,1583647680,16.093,300.6,-15.78,1583624640,-0.38,1583653980,-21.14,1583624640,-7.87,1583653860,"China","Tibet",2020-03-08,0.1
1583683200,"Windy in the afternoon.","wind",1583713560,1583755980,0.49,0.0045,0.0186,1583744400,0.06,"snow",0.19,1583740500,-15.91,1583797740,-6.74,1583740500,-20.01,1583797500,-26.57,0.23,1018.8,4.64,17.93,1583738100,270,0.4,9,1583733600,16.093,294.9,-16.34,1583711100,0.19,1583740500,-21.83,1583711100,-6.74,1583740500,"China","Tibet",2020-03-09,0.1
1583769600,"Dangerously windy in the afternoon and evening.","wind",1583799900,1583842380,0.53,0.0038,0.0218,1583776860,0.03,"snow",1.71,1583826900,-15.31,1583883360,-4.92,1583826720,-19.37,1583883000,-26.52,0.22,1016.2,4.5,21.01,1583830560,256,0.3,10,1583821080,16.093,287.6,-15.91,1583797740,1.71,1583826900,-20.01,1583797500,-4.92,1583826720,"China","Tibet",2020-03-10,0.2
1583856000,"Dangerously windy in the afternoon and evening.","wind",1583886240,1583928840,0.57,0.0044,0.0126,1583923620,0.08,"snow",1.14,1583913420,-12.58,1583970420,-6.23,1583913360,-16.63,1583967060,-23.68,0.26,1013.6,5.35,24.67,1583916120,262,0.42,7,1583905380,16.093,285.1,-15.31,1583883360,1.14,1583913420,-19.37,1583883000,-6.23,1583913360,"China","Tibet",2020-03-11,0.1
1583942400,"Windy in the evening.","wind",1583972580,1584015300,0.61,0.0032,0.0096,1583992020,0.07,"snow",3.67,1583999520,-15.76,1584056520,-2.36,1583999340,-16.8,1584045720,-22.54,0.26,1016.2,5.01,17.53,1584008880,255,0.19,9,1583994360,16.093,281.8,-12.58,1583970420,3.67,1583999520,-16.63,1583967060,-2.36,1583999340,"China","Tibet",2020-03-12,0.1
1584028800,"Partly cloudy throughout the day.","clear-day",1584058860,1584101700,0.65,0.0298,0.2497,1584101460,0.05,"snow",3.51,1584086460,-12,1584142440,-0.11,1584086220,-15.91,1584143640,-23.99,0.24,1020.5,2.84,16.23,1584102300,215,0.31,10,1584079020,14.96,288.8,-15.76,1584056520,3.51,1584086460,-16.8,1584045720,-0.11,1584086220,"China","Tibet",2020-03-13,0.4
1584115200,"Dangerously windy until evening.","wind",1584145200,1584188160,0.68,0.0182,0.1105,1584176700,0.06,"snow",4.24,1584172320,-12.95,1584229500,-2,1584172020,-17.51,1584229200,-20.48,0.29,1013.9,5.24,27.52,1584172020,227,0.67,7,1584164460,16.093,297.5,-12,1584142440,4.24,1584172320,-15.91,1584143640,-2,1584172020,"China","Tibet",2020-03-14,0.2
1584201600,"Overcast throughout the day.","cloudy",1584231540,1584274620,0.72,0.0826,0.4135,1584262500,0.13,"snow",-1.52,1584256140,-15.38,1584314520,-7.2,1584255900,-21.16,1584315600,-20.48,0.33,1014.8,4.07,12.29,1584215640,249,0.88,5,1584255360,15.444,321.7,-12.95,1584229500,-1.52,1584256140,-17.51,1584229200,-7.2,1584255900,"China","Tibet",2020-03-15,2.1
1584288000,"Mostly cloudy throughout the day.","partly-cloudy-day",1584317820,1584361080,0.75,0.0176,0.0495,1584350220,0.07,"snow",-2.36,1584346440,-17.11,1584401940,-8.89,1584346260,-23.35,1584401940,-22.34,0.33,1021.1,4.17,10.41,1584363060,268,0.84,6,1584339900,16.093,320.4,-15.38,1584314520,-2.36,1584346440,-21.16,1584315600,-8.89,1584346260,"China","Tibet",2020-03-16,0.6
1584374400,"Clear throughout the day.","clear-day",1584404160,1584447480,0.79,0.0032,0.025,1584374400,0.04,"snow",0.48,1584431760,-17.27,1584488400,-5.55,1584431760,-21.83,1584488280,-25.83,0.24,1021.8,3.69,13.38,1584426480,273,0.1,9,1584425580,16.093,318,-17.11,1584401940,0.48,1584431760,-23.35,1584401940,-5.55,1584431760,"China","Tibet",2020-03-17,0.1
1579716000,"Mostly cloudy throughout the day.","partly-cloudy-day",1579743540,1579778640,0.96,0.0053,0.0285,1579759080,0.08,"snow",1.26,1579766580,-8.9,1579828260,0.98,1579766580,-8.63,1579828260,-9.67,0.63,1033.5,1.1,2.77,1579736340,67,0.71,2,1579761780,16.093,367.1,-6.16,1579737360,1.26,1579766580,-8.04,1579729740,0.98,1579766580,"China","Xinjiang",2020-01-23,0.1
1579802400,"Clear throughout the day.","clear-day",1579829880,1579865160,0.99,0.0011,0.0051,1579845600,0.02,"snow",1.24,1579853280,-9.45,1579916580,-0.14,1579849620,-11.67,1579910460,-10.64,0.64,1033.7,1.01,2.07,1579867260,39,0.03,2,1579846800,16.093,341.2,-8.9,1579828260,1.24,1579853280,-8.63,1579828260,-0.14,1579849620,"China","Xinjiang",2020-01-24,0
1579888800,"Mostly cloudy throughout the day.","partly-cloudy-day",1579916280,1579951620,0.02,0.0011,0.0042,1579905000,0.03,"snow",1.26,1579939740,-10.42,1579996980,-1.59,1579940100,-13.91,1580002620,-10.74,0.64,1027.9,1.56,4.2,1579929720,263,0.85,1,1579934280,16.093,377.9,-9.45,1579916580,1.26,1579939740,-11.67,1579910460,-1.59,1579940100,"China","Xinjiang",2020-01-25,0
1579975200,"Clear throughout the day.","clear-day",1580002620,1580038080,0.05,0.0026,0.0083,1580032800,0.04,"snow",1.74,1580026680,-10.44,1580079480,-1.31,1580026320,-11.92,1580090400,-11.69,0.62,1028,1.69,4.39,1580020080,287,0.12,2,1580020440,16.093,357.8,-10.42,1579996980,1.74,1580026680,-13.91,1580002620,-1.31,1580026320,"China","Xinjiang",2020-01-26,0.1
1580061600,"Partly cloudy throughout the day.","partly-cloudy-day",1580088960,1580124540,0.09,0.0022,0.0094,1580119500,0.03,"snow",2.4,1580113200,-10.49,1580171580,0.73,1580113620,-13.01,1580176800,-12.37,0.58,1027.5,1.43,3.72,1580144400,261,0.44,2,1580107740,16.093,351.6,-10.44,1580079480,2.4,1580113200,-12.02,1580091180,0.73,1580113620,"China","Xinjiang",2020-01-27,0
1580148000,"Clear throughout the day.","clear-day",1580175300,1580211060,0.12,5e-04,0.0083,1580148000,0.01,"snow",3.16,1580199780,-10.46,1580252400,0.6,1580199540,-10.19,1580252400,-13.02,0.54,1029.5,1.55,3.73,1580148000,261,0.09,2,1580192760,16.093,334.6,-10.49,1580171580,3.16,1580199780,-13.03,1580177040,0.6,1580199540,"China","Xinjiang",2020-01-28,0
1580234400,"Clear throughout the day.","clear-day",1580261700,1580297520,0.15,0.0046,0.0076,1580287200,0.03,"snow",3.06,1580285760,-9.56,1580338680,2.84,1580286240,-11.88,1580349420,-13.57,0.52,1031.9,1.13,3.13,1580299680,296,0,2,1580279520,16.093,353.1,-10.46,1580252400,3.06,1580285760,-10.19,1580252400,2.84,1580286240,"China","Xinjiang",2020-01-29,0.1
1580320800,"Clear throughout the day.","clear-day",1580348040,1580383980,0.18,0.0026,0.0064,1580365500,0.04,"snow",2.73,1580371860,-8.57,1580429700,2.54,1580372100,-11.55,1580429820,-12.31,0.56,1030,1.28,2.74,1580351940,66,0.05,2,1580365320,16.093,366.2,-9.56,1580338680,2.73,1580371860,-11.88,1580349420,2.54,1580372100,"China","Xinjiang",2020-01-30,0.1
1580407200,"Partly cloudy throughout the day.","partly-cloudy-day",1580434380,1580470440,0.21,0.0021,0.0062,1580418000,0.04,"snow",3.23,1580458380,-9.96,1580511540,2.95,1580458380,-9.69,1580511540,-12.53,0.54,1029.7,1.12,2.32,1580483280,71,0.49,2,1580453280,16.093,398.2,-8.57,1580429700,3.23,1580458380,-11.55,1580429820,2.95,1580458380,"China","Xinjiang",2020-01-31,0.1
1580493600,"Clear throughout the day.","clear-day",1580520720,1580556960,0.24,0.0028,0.0087,1580505900,0.01,"snow",3.64,1580544840,-10.74,1580601900,1.77,1580544480,-10.47,1580601900,-12.4,0.55,1032.4,1.26,2.87,1580576400,276,0,2,1580538780,16.093,413.5,-9.96,1580511540,3.64,1580544840,-9.69,1580511540,1.77,1580544480,"China","Xinjiang",2020-02-01,0.1
1580580000,"Clear throughout the day.","clear-day",1580607060,1580643420,0.27,0.0017,0.0085,1580589960,0.01,"snow",3.71,1580631780,-10.2,1580692920,0.61,1580631060,-13.92,1580691780,-13.12,0.53,1030.3,1.92,4.31,1580658600,266,0.12,2,1580625180,16.093,371.7,-10.74,1580601900,3.71,1580631780,-10.47,1580601900,0.61,1580631060,"China","Xinjiang",2020-02-02,0.1
1580666400,"Clear throughout the day.","clear-day",1580693400,1580729880,0.3,8e-04,0.0062,1580666580,0.01,"snow",4.96,1580717520,-9.2,1580770620,2.32,1580717400,-11.74,1580770740,-13.31,0.49,1025.8,1.85,4.24,1580669580,259,0.18,2,1580711640,16.093,369.2,-10.2,1580692920,4.96,1580717520,-13.92,1580691780,2.32,1580717400,"China","Xinjiang",2020-02-03,0
1580752800,"Clear throughout the day.","clear-day",1580779740,1580816340,0.33,0.0035,0.0087,1580762100,0.02,"snow",4.4,1580803920,-9.16,1580856960,2.55,1580804100,-11.02,1580865480,-12.26,0.52,1025.8,1.54,2.91,1580774100,30,0.26,3,1580797980,16.093,334.1,-9.2,1580770620,4.4,1580803920,-11.74,1580770740,2.55,1580804100,"China","Xinjiang",2020-02-04,0.1
1580839200,"Partly cloudy throughout the day.","partly-cloudy-day",1580866080,1580902860,0.37,0.0025,0.0073,1580915460,0.03,"snow",5.38,1580890500,-9.18,1580944500,2.75,1580890140,-11.71,1580944320,-11.19,0.55,1026.1,1.71,3.4,1580892060,255,0.57,3,1580884200,16.093,320.8,-9.16,1580856960,5.38,1580890500,-11.02,1580865480,2.75,1580890140,"China","Xinjiang",2020-02-05,0
1580925600,"Clear throughout the day.","clear-day",1580952420,1580989320,0.4,0,0,1580947200,0,NA,5.45,1580977140,-8.02,1581028500,3.24,1580976840,-8.15,1581014940,-11.5,0.54,1026.8,1.47,3.5,1580925600,262,0.25,3,1580970780,16.093,319.2,-9.18,1580944500,5.45,1580977140,-11.71,1580944320,3.24,1580976840,"China","Xinjiang",2020-02-06,NA
1581012000,"Mostly cloudy throughout the day.","partly-cloudy-day",1581038760,1581075780,0.44,0.002,0.0074,1581056400,0.03,"snow",6.41,1581063600,-8.06,1581116340,6.13,1581063600,-10.46,1581116940,-11.59,0.5,1034.3,1.13,3.48,1581088440,309,0.64,2,1581057660,16.093,364.1,-8.02,1581028500,6.41,1581063600,-8.15,1581014940,6.13,1581063600,"China","Xinjiang",2020-02-07,0
1581098400,"Clear throughout the day.","clear-day",1581125040,1581162300,0.47,9e-04,0.0072,1581152400,0.02,"rain",7.12,1581149820,-8.82,1581202800,4.88,1581149640,-9.91,1581210840,-11.95,0.47,1036.6,1.99,4.09,1581176400,256,0,3,1581143880,16.093,360.9,-8.06,1581116340,7.12,1581149820,-10.46,1581116940,4.88,1581149640,"China","Xinjiang",2020-02-08,NA
1581184800,"Clear throughout the day.","clear-day",1581211380,1581248760,0.51,0.0026,0.0087,1581237300,0.03,"snow",7.76,1581236160,-7.19,1581289200,5.01,1581235920,-12.12,1581289080,-12.32,0.46,1027.5,2.46,5.95,1581267600,258,0.01,3,1581230040,16.093,314.6,-8.82,1581202800,7.76,1581236160,-9.91,1581210840,5.01,1581235920,"China","Xinjiang",2020-02-09,0
1581271200,"Partly cloudy throughout the day.","partly-cloudy-day",1581297720,1581335220,0.55,0.0038,0.0094,1581328800,0.03,"snow",8.9,1581322020,-8.14,1581375540,6.29,1581321960,-9.04,1581383220,-12.4,0.44,1020.6,2.97,6.27,1581303900,250,0.37,3,1581315060,16.093,332.4,-7.19,1581289200,8.9,1581322020,-12.12,1581289080,6.29,1581321960,"China","Xinjiang",2020-02-10,0
1581357600,"Clear throughout the day.","clear-day",1581384060,1581421680,0.59,0.0014,0.0051,1581368400,0.02,"snow",9.24,1581408960,-6.81,1581462120,7.16,1581408720,-8.31,1581458040,-13.53,0.41,1018.8,2.11,4.62,1581428400,293,0.21,3,1581403440,16.093,325.4,-8.14,1581375540,9.24,1581408960,-9.04,1581383220,7.16,1581408720,"China","Xinjiang",2020-02-11,0
