"province","country","lat","lon","date","confirmed","deaths","recovered","day_since_first_case_province","day_since_first_case_country"
"4526","Morocco","Morocco",31.7917,-7.0926,2020-03-17,38,2,1,16,16
"4527","Morocco","Morocco",31.7917,-7.0926,2020-03-18,49,2,1,17,17
"4528","Morocco","Morocco",31.7917,-7.0926,2020-03-19,63,2,1,18,18
"4529","Morocco","Morocco",31.7917,-7.0926,2020-03-20,77,3,1,19,19
"4530","Morocco","Morocco",31.7917,-7.0926,2020-03-21,96,3,3,20,20
"4531","Morocco","Morocco",31.7917,-7.0926,2020-03-22,115,4,3,21,21
"4532","Morocco","Morocco",31.7917,-7.0926,2020-03-23,115,4,3,22,22
"4533","Mozambique","Mozambique",-18.6657,35.5296,2020-03-22,1,0,0,1,1
"4534","Mozambique","Mozambique",-18.6657,35.5296,2020-03-23,1,0,0,2,2
"4535","Namibia","Namibia",-22.9576,18.4904,2020-03-14,2,0,0,1,1
"4536","Namibia","Namibia",-22.9576,18.4904,2020-03-15,2,0,0,2,2
"4537","Namibia","Namibia",-22.9576,18.4904,2020-03-16,2,0,0,3,3
"4538","Namibia","Namibia",-22.9576,18.4904,2020-03-17,2,0,0,4,4
"4539","Namibia","Namibia",-22.9576,18.4904,2020-03-18,2,0,0,5,5
"4540","Namibia","Namibia",-22.9576,18.4904,2020-03-19,3,0,0,6,6
"4541","Namibia","Namibia",-22.9576,18.4904,2020-03-20,3,0,0,7,7
"4542","Namibia","Namibia",-22.9576,18.4904,2020-03-21,3,0,0,8,8
"4543","Namibia","Namibia",-22.9576,18.4904,2020-03-22,3,0,0,9,9
"4544","Namibia","Namibia",-22.9576,18.4904,2020-03-23,3,0,0,10,10
"4545","Nassau County, NY","US",40.6546,-73.5594,2020-03-05,1,0,0,1,44
"4546","Nassau County, NY","US",40.6546,-73.5594,2020-03-06,1,0,0,2,45
"4547","Nassau County, NY","US",40.6546,-73.5594,2020-03-07,4,0,0,3,46
"4548","Nassau County, NY","US",40.6546,-73.5594,2020-03-08,5,0,0,4,47
"4549","Nassau County, NY","US",40.6546,-73.5594,2020-03-09,17,0,0,5,48
"4550","Nebraska","US",41.1254,-98.2681,2020-03-10,3,0,0,1,49
"4551","Nebraska","US",41.1254,-98.2681,2020-03-11,5,0,0,2,50
"4552","Nebraska","US",41.1254,-98.2681,2020-03-12,10,0,0,3,51
"4553","Nebraska","US",41.1254,-98.2681,2020-03-13,13,0,0,4,52
"4554","Nebraska","US",41.1254,-98.2681,2020-03-14,14,0,0,5,53
"4555","Nebraska","US",41.1254,-98.2681,2020-03-15,17,0,0,6,54
"4556","Nebraska","US",41.1254,-98.2681,2020-03-16,18,0,0,7,55
"4557","Nebraska","US",41.1254,-98.2681,2020-03-17,21,0,0,8,56
"4558","Nebraska","US",41.1254,-98.2681,2020-03-18,24,0,0,9,57
"4559","Nebraska","US",41.1254,-98.2681,2020-03-19,29,0,0,10,58
"4560","Nebraska","US",41.1254,-98.2681,2020-03-20,37,0,0,11,59
"4561","Nebraska","US",41.1254,-98.2681,2020-03-21,38,0,0,12,60
"4562","Nebraska","US",41.1254,-98.2681,2020-03-22,51,0,0,13,61
"4563","Nebraska","US",41.1254,-98.2681,2020-03-23,51,0,0,14,62
"4564","Nepal","Nepal",28.1667,84.25,2020-01-25,1,0,0,1,1
"4565","Nepal","Nepal",28.1667,84.25,2020-01-26,1,0,0,2,2
"4566","Nepal","Nepal",28.1667,84.25,2020-01-27,1,0,0,3,3
"4567","Nepal","Nepal",28.1667,84.25,2020-01-28,1,0,0,4,4
"4568","Nepal","Nepal",28.1667,84.25,2020-01-29,1,0,0,5,5
"4569","Nepal","Nepal",28.1667,84.25,2020-01-30,1,0,0,6,6
"4570","Nepal","Nepal",28.1667,84.25,2020-01-31,1,0,0,7,7
"4571","Nepal","Nepal",28.1667,84.25,2020-02-01,1,0,0,8,8
"4572","Nepal","Nepal",28.1667,84.25,2020-02-02,1,0,0,9,9
"4573","Nepal","Nepal",28.1667,84.25,2020-02-03,1,0,0,10,10
"4574","Nepal","Nepal",28.1667,84.25,2020-02-04,1,0,0,11,11
"4575","Nepal","Nepal",28.1667,84.25,2020-02-05,1,0,0,12,12
"4576","Nepal","Nepal",28.1667,84.25,2020-02-06,1,0,0,13,13
"4577","Nepal","Nepal",28.1667,84.25,2020-02-07,1,0,0,14,14
"4578","Nepal","Nepal",28.1667,84.25,2020-02-08,1,0,0,15,15
"4579","Nepal","Nepal",28.1667,84.25,2020-02-09,1,0,0,16,16
"4580","Nepal","Nepal",28.1667,84.25,2020-02-10,1,0,0,17,17
"4581","Nepal","Nepal",28.1667,84.25,2020-02-11,1,0,0,18,18
"4582","Nepal","Nepal",28.1667,84.25,2020-02-12,1,0,1,19,19
"4583","Nepal","Nepal",28.1667,84.25,2020-02-13,1,0,1,20,20
"4584","Nepal","Nepal",28.1667,84.25,2020-02-14,1,0,1,21,21
"4585","Nepal","Nepal",28.1667,84.25,2020-02-15,1,0,1,22,22
"4586","Nepal","Nepal",28.1667,84.25,2020-02-16,1,0,1,23,23
"4587","Nepal","Nepal",28.1667,84.25,2020-02-17,1,0,1,24,24
"4588","Nepal","Nepal",28.1667,84.25,2020-02-18,1,0,1,25,25
"4589","Nepal","Nepal",28.1667,84.25,2020-02-19,1,0,1,26,26
"4590","Nepal","Nepal",28.1667,84.25,2020-02-20,1,0,1,27,27
"4591","Nepal","Nepal",28.1667,84.25,2020-02-21,1,0,1,28,28
"4592","Nepal","Nepal",28.1667,84.25,2020-02-22,1,0,1,29,29
"4593","Nepal","Nepal",28.1667,84.25,2020-02-23,1,0,1,30,30
"4594","Nepal","Nepal",28.1667,84.25,2020-02-24,1,0,1,31,31
"4595","Nepal","Nepal",28.1667,84.25,2020-02-25,1,0,1,32,32
"4596","Nepal","Nepal",28.1667,84.25,2020-02-26,1,0,1,33,33
"4597","Nepal","Nepal",28.1667,84.25,2020-02-27,1,0,1,34,34
"4598","Nepal","Nepal",28.1667,84.25,2020-02-28,1,0,1,35,35
"4599","Nepal","Nepal",28.1667,84.25,2020-02-29,1,0,1,36,36
"4600","Nepal","Nepal",28.1667,84.25,2020-03-01,1,0,1,37,37
"4601","Nepal","Nepal",28.1667,84.25,2020-03-02,1,0,1,38,38
"4602","Nepal","Nepal",28.1667,84.25,2020-03-03,1,0,1,39,39
"4603","Nepal","Nepal",28.1667,84.25,2020-03-04,1,0,1,40,40
"4604","Nepal","Nepal",28.1667,84.25,2020-03-05,1,0,1,41,41
"4605","Nepal","Nepal",28.1667,84.25,2020-03-06,1,0,1,42,42
"4606","Nepal","Nepal",28.1667,84.25,2020-03-07,1,0,1,43,43
"4607","Nepal","Nepal",28.1667,84.25,2020-03-08,1,0,1,44,44
"4608","Nepal","Nepal",28.1667,84.25,2020-03-09,1,0,1,45,45
"4609","Nepal","Nepal",28.1667,84.25,2020-03-10,1,0,1,46,46
"4610","Nepal","Nepal",28.1667,84.25,2020-03-11,1,0,1,47,47
"4611","Nepal","Nepal",28.1667,84.25,2020-03-12,1,0,1,48,48
"4612","Nepal","Nepal",28.1667,84.25,2020-03-13,1,0,1,49,49
"4613","Nepal","Nepal",28.1667,84.25,2020-03-14,1,0,1,50,50
"4614","Nepal","Nepal",28.1667,84.25,2020-03-15,1,0,1,51,51
"4615","Nepal","Nepal",28.1667,84.25,2020-03-16,1,0,1,52,52
"4616","Nepal","Nepal",28.1667,84.25,2020-03-17,1,0,1,53,53
"4617","Nepal","Nepal",28.1667,84.25,2020-03-18,1,0,1,54,54
"4618","Nepal","Nepal",28.1667,84.25,2020-03-19,1,0,1,55,55
"4619","Nepal","Nepal",28.1667,84.25,2020-03-20,1,0,1,56,56
"4620","Nepal","Nepal",28.1667,84.25,2020-03-21,1,0,1,57,57
"4621","Nepal","Nepal",28.1667,84.25,2020-03-22,2,0,1,58,58
"4622","Nepal","Nepal",28.1667,84.25,2020-03-23,2,0,1,59,59
"4623","Netherlands","Netherlands",52.1326,5.2913,2020-02-27,1,0,0,1,1
"4624","Netherlands","Netherlands",52.1326,5.2913,2020-02-28,1,0,0,2,2
"4625","Netherlands","Netherlands",52.1326,5.2913,2020-02-29,6,0,0,3,3
"4626","Netherlands","Netherlands",52.1326,5.2913,2020-03-01,10,0,0,4,4
"4627","Netherlands","Netherlands",52.1326,5.2913,2020-03-02,18,0,0,5,5
"4628","Netherlands","Netherlands",52.1326,5.2913,2020-03-03,24,0,0,6,6
"4629","Netherlands","Netherlands",52.1326,5.2913,2020-03-04,38,0,0,7,7
"4630","Netherlands","Netherlands",52.1326,5.2913,2020-03-05,82,0,0,8,8
"4631","Netherlands","Netherlands",52.1326,5.2913,2020-03-06,128,1,0,9,9
"4632","Netherlands","Netherlands",52.1326,5.2913,2020-03-07,188,1,0,10,10
"4633","Netherlands","Netherlands",52.1326,5.2913,2020-03-08,265,3,0,11,11
"4634","Netherlands","Netherlands",52.1326,5.2913,2020-03-09,321,3,0,12,12
"4635","Netherlands","Netherlands",52.1326,5.2913,2020-03-10,382,4,0,13,13
"4636","Netherlands","Netherlands",52.1326,5.2913,2020-03-11,503,5,0,14,14
"4637","Netherlands","Netherlands",52.1326,5.2913,2020-03-12,503,5,0,15,15
"4638","Netherlands","Netherlands",52.1326,5.2913,2020-03-13,804,10,0,16,16
"4639","Netherlands","Netherlands",52.1326,5.2913,2020-03-14,959,12,2,17,17
"4640","Netherlands","Netherlands",52.1326,5.2913,2020-03-15,1135,20,2,18,18
"4641","Netherlands","Netherlands",52.1326,5.2913,2020-03-16,1413,24,2,19,19
"4642","Netherlands","Netherlands",52.1326,5.2913,2020-03-17,1705,43,2,20,20
"4643","Netherlands","Netherlands",52.1326,5.2913,2020-03-18,2051,58,2,21,21
"4644","Netherlands","Netherlands",52.1326,5.2913,2020-03-19,2460,76,2,22,22
"4645","Netherlands","Netherlands",52.1326,5.2913,2020-03-20,2994,106,2,23,23
"4646","Netherlands","Netherlands",52.1326,5.2913,2020-03-21,3631,136,2,24,24
"4647","Netherlands","Netherlands",52.1326,5.2913,2020-03-22,4204,179,2,25,25
"4648","Netherlands","Netherlands",52.1326,5.2913,2020-03-23,4204,179,2,26,26
"4649","Nevada","US",38.3135,-117.0554,2020-03-10,4,0,0,1,49
"4650","Nevada","US",38.3135,-117.0554,2020-03-11,7,0,0,2,50
"4651","Nevada","US",38.3135,-117.0554,2020-03-12,14,0,0,3,51
"4652","Nevada","US",38.3135,-117.0554,2020-03-13,17,0,0,4,52
"4653","Nevada","US",38.3135,-117.0554,2020-03-14,21,0,0,5,53
"4654","Nevada","US",38.3135,-117.0554,2020-03-15,24,0,0,6,54
"4655","Nevada","US",38.3135,-117.0554,2020-03-16,45,1,0,7,55
"4656","Nevada","US",38.3135,-117.0554,2020-03-17,56,1,0,8,56
"4657","Nevada","US",38.3135,-117.0554,2020-03-18,55,1,0,9,57
"4658","Nevada","US",38.3135,-117.0554,2020-03-19,95,1,0,10,58
"4659","Nevada","US",38.3135,-117.0554,2020-03-20,114,1,0,11,59
"4660","Nevada","US",38.3135,-117.0554,2020-03-21,161,2,0,12,60
"4661","Nevada","US",38.3135,-117.0554,2020-03-22,190,2,0,13,61
"4662","Nevada","US",38.3135,-117.0554,2020-03-23,190,2,0,14,62
"4663","New Brunswick","Canada",46.5653,-66.4619,2020-03-11,1,0,0,1,46
"4664","New Brunswick","Canada",46.5653,-66.4619,2020-03-12,1,0,0,2,47
"4665","New Brunswick","Canada",46.5653,-66.4619,2020-03-13,1,0,0,3,48
"4666","New Brunswick","Canada",46.5653,-66.4619,2020-03-14,1,0,0,4,49
"4667","New Brunswick","Canada",46.5653,-66.4619,2020-03-15,2,0,0,5,50
"4668","New Brunswick","Canada",46.5653,-66.4619,2020-03-16,6,0,0,6,51
"4669","New Brunswick","Canada",46.5653,-66.4619,2020-03-17,8,0,0,7,52
"4670","New Brunswick","Canada",46.5653,-66.4619,2020-03-18,11,0,0,8,53
"4671","New Brunswick","Canada",46.5653,-66.4619,2020-03-19,11,0,0,9,54
"4672","New Brunswick","Canada",46.5653,-66.4619,2020-03-20,11,0,0,10,55
"4673","New Brunswick","Canada",46.5653,-66.4619,2020-03-21,17,0,0,11,56
"4674","New Brunswick","Canada",46.5653,-66.4619,2020-03-22,17,0,0,12,57
"4675","New Brunswick","Canada",46.5653,-66.4619,2020-03-23,17,0,0,13,58
"4676","New Caledonia","France",-20.9043,165.618,2020-03-19,2,0,0,1,56
"4677","New Caledonia","France",-20.9043,165.618,2020-03-20,2,0,0,2,57
"4678","New Caledonia","France",-20.9043,165.618,2020-03-21,4,0,0,3,58
"4679","New Caledonia","France",-20.9043,165.618,2020-03-22,4,0,0,4,59
"4680","New Caledonia","France",-20.9043,165.618,2020-03-23,4,0,0,5,60
"4681","New Hampshire","US",43.4525,-71.5639,2020-03-10,4,0,0,1,49
"4682","New Hampshire","US",43.4525,-71.5639,2020-03-11,5,0,0,2,50
"4683","New Hampshire","US",43.4525,-71.5639,2020-03-12,6,0,0,3,51
"4684","New Hampshire","US",43.4525,-71.5639,2020-03-13,6,0,0,4,52
"4685","New Hampshire","US",43.4525,-71.5639,2020-03-14,7,0,0,5,53
"4686","New Hampshire","US",43.4525,-71.5639,2020-03-15,13,0,0,6,54
"4687","New Hampshire","US",43.4525,-71.5639,2020-03-16,17,0,0,7,55
"4688","New Hampshire","US",43.4525,-71.5639,2020-03-17,26,0,0,8,56
"4689","New Hampshire","US",43.4525,-71.5639,2020-03-18,26,0,0,9,57
"4690","New Hampshire","US",43.4525,-71.5639,2020-03-19,44,0,0,10,58
"4691","New Hampshire","US",43.4525,-71.5639,2020-03-20,44,0,0,11,59
"4692","New Hampshire","US",43.4525,-71.5639,2020-03-21,55,0,0,12,60
"4693","New Hampshire","US",43.4525,-71.5639,2020-03-22,65,0,0,13,61
"4694","New Hampshire","US",43.4525,-71.5639,2020-03-23,65,0,0,14,62
"4695","New Jersey","US",40.2989,-74.521,2020-03-10,15,1,0,1,49
"4696","New Jersey","US",40.2989,-74.521,2020-03-11,23,1,0,2,50
"4697","New Jersey","US",40.2989,-74.521,2020-03-12,29,1,0,3,51
"4698","New Jersey","US",40.2989,-74.521,2020-03-13,29,1,0,4,52
"4699","New Jersey","US",40.2989,-74.521,2020-03-14,69,1,0,5,53
"4700","New Jersey","US",40.2989,-74.521,2020-03-15,98,2,0,6,54
"4701","New Jersey","US",40.2989,-74.521,2020-03-16,178,2,1,7,55
"4702","New Jersey","US",40.2989,-74.521,2020-03-17,267,3,1,8,56
"4703","New Jersey","US",40.2989,-74.521,2020-03-18,267,3,0,9,57
"4704","New Jersey","US",40.2989,-74.521,2020-03-19,742,9,0,10,58
"4705","New Jersey","US",40.2989,-74.521,2020-03-20,890,11,0,11,59
"4706","New Jersey","US",40.2989,-74.521,2020-03-21,1327,16,0,12,60
"4707","New Jersey","US",40.2989,-74.521,2020-03-22,1914,20,0,13,61
"4708","New Jersey","US",40.2989,-74.521,2020-03-23,1914,20,0,14,62
"4709","New Mexico","US",34.8405,-106.2485,2020-03-11,3,0,0,1,50
"4710","New Mexico","US",34.8405,-106.2485,2020-03-12,5,0,0,2,51
"4711","New Mexico","US",34.8405,-106.2485,2020-03-13,10,0,0,3,52
"4712","New Mexico","US",34.8405,-106.2485,2020-03-14,10,0,0,4,53
"4713","New Mexico","US",34.8405,-106.2485,2020-03-15,13,0,0,5,54
"4714","New Mexico","US",34.8405,-106.2485,2020-03-16,17,0,0,6,55
"4715","New Mexico","US",34.8405,-106.2485,2020-03-17,23,0,0,7,56
"4716","New Mexico","US",34.8405,-106.2485,2020-03-18,23,0,0,8,57
"4717","New Mexico","US",34.8405,-106.2485,2020-03-19,35,0,0,9,58
"4718","New Mexico","US",34.8405,-106.2485,2020-03-20,43,0,0,10,59
"4719","New Mexico","US",34.8405,-106.2485,2020-03-21,43,0,0,11,60
"4720","New Mexico","US",34.8405,-106.2485,2020-03-22,57,0,0,12,61
"4721","New Mexico","US",34.8405,-106.2485,2020-03-23,57,0,0,13,62
"4722","New South Wales","Australia",-33.8688,151.2093,2020-01-26,3,0,0,1,1
"4723","New South Wales","Australia",-33.8688,151.2093,2020-01-27,4,0,0,2,2
"4724","New South Wales","Australia",-33.8688,151.2093,2020-01-28,4,0,0,3,3
"4725","New South Wales","Australia",-33.8688,151.2093,2020-01-29,4,0,0,4,4
"4726","New South Wales","Australia",-33.8688,151.2093,2020-01-30,4,0,2,5,5
"4727","New South Wales","Australia",-33.8688,151.2093,2020-01-31,4,0,2,6,6
"4728","New South Wales","Australia",-33.8688,151.2093,2020-02-01,4,0,2,7,7
"4729","New South Wales","Australia",-33.8688,151.2093,2020-02-02,4,0,2,8,8
"4730","New South Wales","Australia",-33.8688,151.2093,2020-02-03,4,0,2,9,9
"4731","New South Wales","Australia",-33.8688,151.2093,2020-02-04,4,0,2,10,10
"4732","New South Wales","Australia",-33.8688,151.2093,2020-02-05,4,0,2,11,11
"4733","New South Wales","Australia",-33.8688,151.2093,2020-02-06,4,0,2,12,12
"4734","New South Wales","Australia",-33.8688,151.2093,2020-02-07,4,0,2,13,13
"4735","New South Wales","Australia",-33.8688,151.2093,2020-02-08,4,0,2,14,14
"4736","New South Wales","Australia",-33.8688,151.2093,2020-02-09,4,0,2,15,15
"4737","New South Wales","Australia",-33.8688,151.2093,2020-02-10,4,0,2,16,16
"4738","New South Wales","Australia",-33.8688,151.2093,2020-02-11,4,0,2,17,17
"4739","New South Wales","Australia",-33.8688,151.2093,2020-02-12,4,0,2,18,18
"4740","New South Wales","Australia",-33.8688,151.2093,2020-02-13,4,0,4,19,19
"4741","New South Wales","Australia",-33.8688,151.2093,2020-02-14,4,0,4,20,20
"4742","New South Wales","Australia",-33.8688,151.2093,2020-02-15,4,0,4,21,21
"4743","New South Wales","Australia",-33.8688,151.2093,2020-02-16,4,0,4,22,22
"4744","New South Wales","Australia",-33.8688,151.2093,2020-02-17,4,0,4,23,23
"4745","New South Wales","Australia",-33.8688,151.2093,2020-02-18,4,0,4,24,24
"4746","New South Wales","Australia",-33.8688,151.2093,2020-02-19,4,0,4,25,25
"4747","New South Wales","Australia",-33.8688,151.2093,2020-02-20,4,0,4,26,26
"4748","New South Wales","Australia",-33.8688,151.2093,2020-02-21,4,0,4,27,27
"4749","New South Wales","Australia",-33.8688,151.2093,2020-02-22,4,0,4,28,28
"4750","New South Wales","Australia",-33.8688,151.2093,2020-02-23,4,0,4,29,29
"4751","New South Wales","Australia",-33.8688,151.2093,2020-02-24,4,0,4,30,30
"4752","New South Wales","Australia",-33.8688,151.2093,2020-02-25,4,0,4,31,31
"4753","New South Wales","Australia",-33.8688,151.2093,2020-02-26,4,0,4,32,32
"4754","New South Wales","Australia",-33.8688,151.2093,2020-02-27,4,0,4,33,33
"4755","New South Wales","Australia",-33.8688,151.2093,2020-02-28,4,0,4,34,34
"4756","New South Wales","Australia",-33.8688,151.2093,2020-02-29,4,0,4,35,35
"4757","New South Wales","Australia",-33.8688,151.2093,2020-03-01,6,0,4,36,36
"4758","New South Wales","Australia",-33.8688,151.2093,2020-03-02,6,0,4,37,37
"4759","New South Wales","Australia",-33.8688,151.2093,2020-03-03,13,0,4,38,38
"4760","New South Wales","Australia",-33.8688,151.2093,2020-03-04,22,1,4,39,39
"4761","New South Wales","Australia",-33.8688,151.2093,2020-03-05,22,1,4,40,40
"4762","New South Wales","Australia",-33.8688,151.2093,2020-03-06,26,1,4,41,41
"4763","New South Wales","Australia",-33.8688,151.2093,2020-03-07,28,1,4,42,42
"4764","New South Wales","Australia",-33.8688,151.2093,2020-03-08,38,2,4,43,43
"4765","New South Wales","Australia",-33.8688,151.2093,2020-03-09,48,2,4,44,44
"4766","New South Wales","Australia",-33.8688,151.2093,2020-03-10,55,2,4,45,45
"4767","New South Wales","Australia",-33.8688,151.2093,2020-03-11,65,2,4,46,46
"4768","New South Wales","Australia",-33.8688,151.2093,2020-03-12,65,2,4,47,47
"4769","New South Wales","Australia",-33.8688,151.2093,2020-03-13,92,2,4,48,48
"4770","New South Wales","Australia",-33.8688,151.2093,2020-03-14,112,2,4,49,49
"4771","New South Wales","Australia",-33.8688,151.2093,2020-03-15,134,2,4,50,50
"4772","New South Wales","Australia",-33.8688,151.2093,2020-03-16,171,2,4,51,51
"4773","New South Wales","Australia",-33.8688,151.2093,2020-03-17,210,4,4,52,52
"4774","New South Wales","Australia",-33.8688,151.2093,2020-03-18,267,5,4,53,53
"4775","New South Wales","Australia",-33.8688,151.2093,2020-03-19,307,5,4,54,54
"4776","New South Wales","Australia",-33.8688,151.2093,2020-03-20,353,6,4,55,55
"4777","New South Wales","Australia",-33.8688,151.2093,2020-03-21,436,6,4,56,56
"4778","New South Wales","Australia",-33.8688,151.2093,2020-03-22,533,6,4,57,57
"4779","New South Wales","Australia",-33.8688,151.2093,2020-03-23,533,6,4,58,58
"4780","New York","US",42.1657,-74.9481,2020-03-10,173,0,0,1,49
"4781","New York","US",42.1657,-74.9481,2020-03-11,220,0,0,2,50
"4782","New York","US",42.1657,-74.9481,2020-03-12,328,0,0,3,51
"4783","New York","US",42.1657,-74.9481,2020-03-13,421,0,0,4,52
"4784","New York","US",42.1657,-74.9481,2020-03-14,525,2,0,5,53
"4785","New York","US",42.1657,-74.9481,2020-03-15,732,3,0,6,54
"4786","New York","US",42.1657,-74.9481,2020-03-16,967,10,0,7,55
"4787","New York","US",42.1657,-74.9481,2020-03-17,1706,13,0,8,56
"4788","New York","US",42.1657,-74.9481,2020-03-18,2495,16,0,9,57
"4789","New York","US",42.1657,-74.9481,2020-03-19,5365,34,0,10,58
"4790","New York","US",42.1657,-74.9481,2020-03-20,8310,42,0,11,59
"4791","New York","US",42.1657,-74.9481,2020-03-21,11710,60,0,12,60
"4792","New York","US",42.1657,-74.9481,2020-03-22,15793,117,0,13,61
"4793","New York","US",42.1657,-74.9481,2020-03-23,15793,117,0,14,62
"4794","New York County, NY","US",40.7128,-74.006,2020-03-02,1,0,0,1,41
"4795","New York County, NY","US",40.7128,-74.006,2020-03-03,1,0,0,2,42
"4796","New York County, NY","US",40.7128,-74.006,2020-03-04,1,0,0,3,43
"4797","New York County, NY","US",40.7128,-74.006,2020-03-05,4,0,0,4,44
"4798","New York County, NY","US",40.7128,-74.006,2020-03-06,11,0,0,5,45
"4799","New York County, NY","US",40.7128,-74.006,2020-03-07,11,0,0,6,46
"4800","New York County, NY","US",40.7128,-74.006,2020-03-08,12,0,0,7,47
"4801","New York County, NY","US",40.7128,-74.006,2020-03-09,19,0,0,8,48
"4802","New Zealand","New Zealand",-40.9006,174.886,2020-02-28,1,0,0,1,1
"4803","New Zealand","New Zealand",-40.9006,174.886,2020-02-29,1,0,0,2,2
"4804","New Zealand","New Zealand",-40.9006,174.886,2020-03-01,1,0,0,3,3
"4805","New Zealand","New Zealand",-40.9006,174.886,2020-03-02,1,0,0,4,4
"4806","New Zealand","New Zealand",-40.9006,174.886,2020-03-03,1,0,0,5,5
"4807","New Zealand","New Zealand",-40.9006,174.886,2020-03-04,3,0,0,6,6
"4808","New Zealand","New Zealand",-40.9006,174.886,2020-03-05,3,0,0,7,7
"4809","New Zealand","New Zealand",-40.9006,174.886,2020-03-06,4,0,0,8,8
"4810","New Zealand","New Zealand",-40.9006,174.886,2020-03-07,5,0,0,9,9
"4811","New Zealand","New Zealand",-40.9006,174.886,2020-03-08,5,0,0,10,10
"4812","New Zealand","New Zealand",-40.9006,174.886,2020-03-09,5,0,0,11,11
"4813","New Zealand","New Zealand",-40.9006,174.886,2020-03-10,5,0,0,12,12
"4814","New Zealand","New Zealand",-40.9006,174.886,2020-03-11,5,0,0,13,13
"4815","New Zealand","New Zealand",-40.9006,174.886,2020-03-12,5,0,0,14,14
"4816","New Zealand","New Zealand",-40.9006,174.886,2020-03-13,5,0,0,15,15
"4817","New Zealand","New Zealand",-40.9006,174.886,2020-03-14,6,0,0,16,16
"4818","New Zealand","New Zealand",-40.9006,174.886,2020-03-15,8,0,0,17,17
"4819","New Zealand","New Zealand",-40.9006,174.886,2020-03-16,8,0,0,18,18
"4820","New Zealand","New Zealand",-40.9006,174.886,2020-03-17,12,0,0,19,19
"4821","New Zealand","New Zealand",-40.9006,174.886,2020-03-18,20,0,0,20,20
"4822","New Zealand","New Zealand",-40.9006,174.886,2020-03-19,28,0,0,21,21
"4823","New Zealand","New Zealand",-40.9006,174.886,2020-03-20,39,0,0,22,22
"4824","New Zealand","New Zealand",-40.9006,174.886,2020-03-21,52,0,0,23,23
"4825","New Zealand","New Zealand",-40.9006,174.886,2020-03-22,66,0,0,24,24
"4826","New Zealand","New Zealand",-40.9006,174.886,2020-03-23,66,0,0,25,25
"4827","Newfoundland and Labrador","Canada",53.1355,-57.6604,2020-03-15,1,0,0,1,50
"4828","Newfoundland and Labrador","Canada",53.1355,-57.6604,2020-03-16,1,0,0,2,51
"4829","Newfoundland and Labrador","Canada",53.1355,-57.6604,2020-03-17,3,0,0,3,52
"4830","Newfoundland and Labrador","Canada",53.1355,-57.6604,2020-03-18,3,0,0,4,53
"4831","Newfoundland and Labrador","Canada",53.1355,-57.6604,2020-03-19,3,0,0,5,54
"4832","Newfoundland and Labrador","Canada",53.1355,-57.6604,2020-03-20,4,0,0,6,55
"4833","Newfoundland and Labrador","Canada",53.1355,-57.6604,2020-03-21,6,0,0,7,56
"4834","Newfoundland and Labrador","Canada",53.1355,-57.6604,2020-03-22,6,0,0,8,57
"4835","Newfoundland and Labrador","Canada",53.1355,-57.6604,2020-03-23,9,0,0,9,58
"4836","Nicaragua","Nicaragua",12.8654,-85.2072,2020-03-19,1,0,0,1,1
"4837","Nicaragua","Nicaragua",12.8654,-85.2072,2020-03-20,1,0,0,2,2
"4838","Nicaragua","Nicaragua",12.8654,-85.2072,2020-03-21,2,0,0,3,3
"4839","Nicaragua","Nicaragua",12.8654,-85.2072,2020-03-22,2,0,0,4,4
"4840","Nicaragua","Nicaragua",12.8654,-85.2072,2020-03-23,2,0,0,5,5
"4841","Niger","Niger",17.6078,8.0817,2020-03-20,1,0,0,1,1
"4842","Niger","Niger",17.6078,8.0817,2020-03-21,1,0,0,2,2
"4843","Niger","Niger",17.6078,8.0817,2020-03-22,2,0,0,3,3
"4844","Niger","Niger",17.6078,8.0817,2020-03-23,2,0,0,4,4
"4845","Nigeria","Nigeria",9.082,8.6753,2020-02-28,1,0,0,1,1
"4846","Nigeria","Nigeria",9.082,8.6753,2020-02-29,1,0,0,2,2
"4847","Nigeria","Nigeria",9.082,8.6753,2020-03-01,1,0,0,3,3
"4848","Nigeria","Nigeria",9.082,8.6753,2020-03-02,1,0,0,4,4
"4849","Nigeria","Nigeria",9.082,8.6753,2020-03-03,1,0,0,5,5
"4850","Nigeria","Nigeria",9.082,8.6753,2020-03-04,1,0,0,6,6
